datetime;water_level;error
2010-03-02 15:23:38;1785.624;0.002
2010-03-03 07:37:56;1785.622;0.005
2010-03-12 13:22:09;1785.556;0.001
2010-03-22 11:20:40;1785.375;0.000
2010-04-01 09:19:12;1785.317;0.002
2010-04-07 07:37:56;1785.347;0.002
2010-04-11 07:17:43;1785.325;0.001
2010-04-21 05:16:14;1785.186;0.000
2010-05-01 03:14:46;1785.138;0.001
2010-05-11 01:13:18;1785.095;0.002
2010-05-12 07:37:54;1785.254;0.000
2010-05-20 23:11:49;1785.105;0.001
2010-05-30 21:10:21;1784.979;0.005
2010-06-09 19:08:52;1785.068;0.002
2010-06-16 07:37:54;1785.016;0.001
2010-06-19 17:07:24;1784.989;0.004
2010-06-29 15:05:55;1785.046;0.002
2010-07-09 13:04:26;1785.167;0.001
2010-07-21 07:37:55;1785.561;0.002
2010-07-29 09:01:29;1785.851;0.001
2010-08-08 07:00:00;1786.088;0.001
2010-08-18 04:58:33;1786.425;0.001
2010-08-25 07:37:55;1786.838;0.002
2010-08-28 02:57:05;1786.842;0.000
2010-09-07 00:55:36;1787.252;0.001
2010-09-16 22:54:08;1787.444;0.004
2010-09-26 20:52:39;1787.506;0.001
2010-09-29 07:37:51;1787.590;0.003
2010-10-06 18:51:10;1787.540;0.001
2010-10-16 16:49:41;1787.485;0.001
2010-10-26 14:48:12;1787.495;0.000
2010-11-05 12:46:43;1787.454;0.002
2010-11-15 10:45:15;1787.310;0.002
2010-11-25 08:43:47;1787.323;0.001
2010-12-05 06:42:19;1787.274;0.001
2010-12-15 04:40:51;1787.240;0.001
2010-12-25 02:39:23;1787.157;0.002
2011-01-04 00:37:54;1787.024;0.001
2011-01-13 22:36:26;1787.006;0.002
2011-01-23 20:34:57;1786.948;0.002
2011-02-02 18:33:28;1786.811;0.001
2011-02-12 16:31:59;1786.857;0.001
2011-02-22 14:30:30;1786.786;0.003
2011-03-04 12:29:01;1786.706;0.000
2011-03-14 10:27:33;1786.652;0.001
2011-03-24 08:26:05;1786.516;0.001
2011-04-03 06:24:37;1786.455;0.004
2011-04-13 04:23:09;1786.484;0.001
2011-04-23 02:21:41;1786.276;0.000
2011-05-03 00:20:11;1786.273;0.002
2011-05-12 22:18:42;1786.189;0.004
2011-05-22 20:17:14;1786.157;0.000
2011-06-01 18:15:45;1786.235;0.001
2011-06-11 16:14:17;1786.079;0.000
2011-06-21 14:12:49;1786.237;0.003
2011-07-01 12:11:21;1786.299;0.001
2011-07-11 10:09:53;1786.358;0.001
2011-07-21 08:08:24;1786.682;0.000
2011-07-31 06:06:56;1786.779;0.001
2011-08-10 04:05:26;1787.089;0.001
2011-08-20 02:03:57;1787.376;0.000
2011-08-30 00:02:28;1787.648;0.001
2011-09-08 22:01:00;1787.780;0.001
2011-09-18 19:59:32;1787.871;0.002
2011-09-28 17:58:04;1787.927;0.002
2011-10-08 15:56:35;1787.764;0.001
2011-10-18 13:55:06;1787.676;0.001
2011-10-28 11:53:36;1787.537;0.000
2011-11-07 09:52:09;1787.589;0.001
2011-11-17 07:50:41;1787.419;0.004
2011-11-27 05:49:13;1787.412;0.003
2011-12-07 03:47:44;1787.253;0.001
2011-12-17 01:46:15;1787.176;0.001
2011-12-26 23:44:47;1787.150;0.000
2012-01-05 21:43:20;1786.972;0.001
2012-01-15 19:41:51;1787.000;0.000
2012-01-25 17:40:23;1786.968;0.002
2012-02-04 15:38:54;1786.998;0.001
2012-02-14 13:37:26;1786.803;0.001
2012-02-24 11:35:56;1786.781;0.002
2012-03-05 09:34:27;1786.664;0.002
2012-03-15 07:32:59;1786.652;0.001
2012-03-25 05:31:31;1786.481;0.004
2012-04-04 03:30:03;1786.446;0.001
2012-04-14 01:28:35;1786.341;0.000
2012-04-23 23:27:06;1786.324;0.001
2012-05-03 21:25:37;1786.232;0.000
2012-05-13 19:24:08;1786.102;0.000
2012-05-23 17:22:40;1785.937;0.000
2012-06-02 15:21:11;1785.880;0.002
2012-06-12 13:19:44;1785.873;0.001
2012-06-22 11:18:15;1785.924;0.001
2012-07-02 09:16:46;1785.990;0.001
2012-07-12 07:15:17;1786.248;0.003
2012-07-22 05:13:48;1786.499;0.002
2012-08-01 03:12:19;1786.868;0.002
2012-08-11 01:10:51;1787.183;0.000
2012-08-20 23:09:23;1787.442;0.001
2012-08-30 21:07:55;1787.670;0.002
2012-09-09 19:06:27;1787.849;0.001
2012-09-19 17:04:58;1787.893;0.001
2012-09-29 15:03:29;1787.872;0.001
2012-10-09 13:02:00;1787.790;0.003
2012-10-19 11:00:30;1787.708;0.002
2012-10-29 08:59:03;1787.559;0.001
2012-11-08 06:57:35;1787.516;0.001
2012-11-18 04:56:07;1787.560;0.002
2012-11-28 02:54:39;1787.369;0.004
2012-12-08 00:53:10;1787.446;0.001
2012-12-17 22:51:42;1787.243;0.002
2012-12-27 20:50:14;1787.216;0.002
2013-01-06 18:48:46;1787.177;0.002
2013-01-16 16:47:18;1787.114;0.001
2013-01-26 14:45:49;1787.008;0.003
2013-02-05 12:44:20;1787.007;0.003
2013-02-15 10:42:52;1786.832;0.004
2013-02-25 08:41:23;1786.790;0.001
2013-03-07 06:39:54;1786.648;0.000
2013-03-17 04:38:26;1786.595;0.002
2013-03-29 15:43:07;1786.642;0.004
2013-04-06 00:35:30;1786.417;0.004
2013-04-15 22:34:02;1786.401;0.001
2013-04-25 20:32:33;1786.299;0.002
2013-05-03 15:42:47;1786.242;0.000
2013-05-05 18:31:04;1786.189;0.001
2013-05-15 16:29:35;1786.031;0.001
2013-05-25 14:28:07;1785.994;0.001
2013-06-04 12:26:39;1785.815;0.000
2013-06-07 15:42:24;1785.962;0.000
2013-06-14 10:25:11;1785.895;0.003
2013-06-24 08:23:43;1785.918;0.001
2013-07-04 06:22:14;1786.000;0.002
2013-07-12 15:42:03;1786.221;0.000
2013-07-14 04:20:46;1786.258;0.002
2013-07-24 02:19:17;1786.615;0.001
2013-08-03 00:17:47;1786.888;0.001
2013-08-12 22:16:18;1787.299;0.001
2013-09-01 18:13:23;1787.775;0.001
2013-09-20 15:42:15;1787.978;0.008
2013-09-21 14:10:26;1787.904;0.001
2013-10-01 12:08:58;1787.847;0.003
2013-10-11 10:07:29;1787.942;0.000
2013-10-25 15:42:16;1787.913;0.001
2013-10-31 06:04:32;1787.840;0.001
2013-11-10 04:03:04;1787.724;0.002
2013-11-20 02:01:36;1787.698;0.001
2013-11-29 15:42:14;1787.777;0.001
2013-11-30 00:00:07;1787.553;0.001
2013-12-09 21:58:39;1787.585;0.003
2013-12-19 19:57:10;1787.474;0.003
2013-12-29 17:55:43;1787.471;0.001
2014-01-03 15:42:12;1787.462;0.000
2014-01-08 15:54:15;1787.359;0.000
2014-01-18 13:52:46;1787.305;0.002
2014-01-28 11:51:18;1787.276;0.005
2014-02-07 00:00:00;1787.310;0.000
2014-02-17 07:48:21;1787.068;0.002
2014-02-27 05:46:52;1786.973;0.000
2014-03-09 03:45:24;1786.880;0.001
2014-03-14 15:42:09;1786.950;0.000
2014-03-19 01:43:56;1786.781;0.001
2014-03-28 23:42:28;1786.799;0.000
2014-04-07 21:40:59;1786.671;0.003
2014-04-17 19:39:30;1786.639;0.001
2014-04-18 15:42:05;1786.682;0.000
2014-04-27 17:38:01;1786.498;0.000
2014-05-07 15:36:34;1786.492;0.002
2014-05-17 13:35:06;1786.539;0.004
2014-05-23 15:42:03;1786.640;0.002
2014-05-27 11:33:38;1786.583;0.001
2014-06-06 09:32:10;1786.520;0.003
2014-06-16 07:30:41;1786.520;0.003
2014-06-26 05:29:12;1786.522;0.001
2014-06-27 15:42:02;1786.596;0.001
2014-07-06 03:27:43;1786.589;0.001
2014-07-16 01:26:14;1786.669;0.002
2014-07-25 23:24:47;1786.861;0.001
2014-08-01 15:41:57;1787.062;0.000
2014-08-04 21:23:19;1787.088;0.000
2014-08-14 19:21:51;1787.310;0.001
2014-08-24 17:20:23;1787.459;0.000
2014-09-03 15:18:54;1787.682;0.000
2014-09-05 15:41:54;1787.830;0.002
2014-09-13 13:17:26;1787.893;0.004
2014-09-23 11:15:57;1788.057;0.001
2014-10-03 09:14:29;1787.865;0.000
2014-10-10 15:42:07;1787.978;0.025
2014-10-13 07:12:59;1788.021;0.001
2014-10-23 05:11:31;1787.971;0.001
2014-11-02 03:10:03;1787.847;0.000
2014-11-12 01:08:35;1787.801;0.003
2014-11-14 15:41:49;1787.767;0.001
2014-11-21 23:07:06;1787.569;0.001
2014-12-01 21:05:38;1787.650;0.000
2014-12-11 19:04:09;1787.487;0.000
2014-12-19 15:41:46;1787.483;0.000
2014-12-21 17:02:41;1787.421;0.002
2014-12-31 15:01:13;1787.374;0.001
2015-01-10 12:59:46;1787.285;0.003
2015-01-20 10:58:17;1787.108;0.004
2015-01-23 15:41:41;1787.245;0.000
2015-01-30 08:56:49;1787.086;0.002
2015-02-09 06:55:20;1786.945;0.000
2015-02-19 04:53:51;1786.969;0.001
2015-02-27 15:41:41;1786.919;0.000
2015-03-01 02:52:21;1786.834;0.001
2015-03-11 00:50:53;1786.666;0.000
2015-03-20 22:49:26;1786.608;0.001
2015-03-30 20:47:59;1786.511;0.001
2015-04-09 18:46:31;1786.353;0.001
2015-04-19 16:45:02;1786.151;0.002
2015-04-29 14:43:33;1786.134;0.000
2015-05-08 15:41:28;1786.132;0.001
2015-05-09 12:42:04;1786.100;0.000
2015-05-19 10:40:34;1785.996;0.000
2015-05-29 08:39:07;1785.993;0.001
2015-06-08 06:37:40;1785.928;0.001
2015-06-12 15:41:00;1785.831;0.000
2015-06-18 04:36:12;1785.699;0.000
2015-06-28 02:34:44;1785.818;0.000
2015-07-08 00:33:15;1785.916;0.002
2015-07-17 00:00:00;1785.963;0.000
2015-07-27 20:30:18;1786.029;0.004
2015-08-06 18:28:49;1786.267;0.001
2015-08-16 16:27:20;1786.373;0.003
2015-08-21 15:41:18;1786.586;0.000
2015-08-26 14:25:51;1786.590;0.002
2015-09-05 12:24:22;1786.789;0.000
2015-09-15 10:22:54;1786.933;0.000
2015-09-25 00:00:00;1787.045;0.001
2015-10-05 06:19:59;1786.988;0.001
2015-10-15 04:18:32;1787.074;0.001
2015-10-25 02:17:04;1786.972;0.004
2015-10-30 15:41:12;1787.000;0.000
2015-11-04 00:15:35;1786.866;0.000
2015-11-13 22:14:06;1786.924;0.002
2015-11-23 20:12:38;1786.854;0.003
2015-12-03 18:11:10;1786.723;0.000
2015-12-04 15:41:04;1786.789;0.000
2015-12-13 16:09:41;1786.752;0.002
2015-12-23 14:08:13;1786.647;0.003
2016-01-02 12:06:44;1786.595;0.001
2016-01-08 15:40:50;1786.599;0.001
2016-01-12 10:05:15;1786.507;0.003
2016-01-22 08:03:46;1786.451;0.000
2016-02-01 06:02:19;1786.377;0.001
2016-02-11 04:00:51;1786.219;0.002
2016-02-12 15:40:53;1786.348;0.001
2016-02-21 02:00:08;1786.174;0.000
2016-03-01 23:58:34;1786.083;0.002
2016-03-11 21:57:11;1786.148;0.001
2016-03-18 15:40:43;1786.063;0.001
2016-03-21 19:55:45;1785.912;0.000
2016-03-31 17:54:05;1785.776;0.001
2016-04-10 15:52:30;1785.739;0.001
2016-04-14 19:23:39;1785.896;0.001
2016-04-20 13:51:12;1785.672;0.001
2016-04-22 15:40:47;1785.678;0.000
2016-04-30 11:49:37;1785.558;0.001
2016-05-10 09:48:35;1785.539;0.001
2016-05-11 19:23:41;1785.629;0.000
2016-05-20 07:46:40;1785.480;0.001
2016-05-27 15:40:23;1785.456;0.000
2016-05-30 05:45:17;1785.467;0.002
2016-06-07 19:23:42;1785.526;0.001
2016-06-09 03:43:50;1785.407;0.000
2016-06-28 23:40:50;1785.354;0.000
2016-07-01 15:39:51;1785.434;0.000
2016-07-08 21:39:35;1785.563;0.002
2016-07-18 19:37:59;1785.672;0.000
2016-07-28 17:36:39;1786.049;0.001
2016-08-07 15:34:48;1786.361;0.001
2016-08-17 13:33:36;1786.554;0.001
2016-08-27 00:00:00;1786.940;0.000
2016-09-06 09:30:21;1787.233;0.001
2016-09-16 07:29:11;1787.320;0.001
2016-09-26 05:27:50;1787.344;0.000
2016-10-06 03:26:52;1787.411;0.001
2016-10-16 01:25:24;1787.460;0.002
2016-10-20 19:23:44;1787.460;0.003
2016-10-25 23:23:56;1787.404;0.003
2016-11-04 21:22:28;1787.296;0.004
2016-11-14 19:21:00;1787.267;0.000
2016-11-16 19:23:42;1787.334;0.001
2016-11-24 17:19:30;1787.197;0.002
2016-12-04 15:18:02;1787.087;0.000
2016-12-13 19:23:38;1787.204;0.003
2016-12-14 13:16:32;1787.045;0.001
2016-12-24 11:15:04;1787.004;0.000
2017-01-03 09:13:35;1786.889;0.000
2017-01-09 19:23:42;1787.050;0.001
2017-01-13 07:12:07;1786.877;0.001
2017-01-23 05:10:39;1786.786;0.002
2017-02-02 03:09:10;1786.685;0.001
2017-02-05 19:23:43;1786.828;0.000
2017-02-12 01:07:42;1786.585;0.002
2017-02-21 23:06:14;1786.491;0.002
2017-03-03 21:04:46;1786.460;0.005
2017-03-13 19:03:18;1786.347;0.000
2017-03-23 17:01:48;1786.371;0.007
2017-03-31 19:23:44;1786.438;0.002
2017-04-02 15:00:19;1786.248;0.000
2017-04-12 12:58:50;1786.190;0.001
2017-04-22 10:57:23;1786.144;0.001
2017-04-27 19:23:46;1786.272;0.001
2017-05-02 08:55:55;1786.054;0.000
2017-05-12 06:54:27;1785.965;0.001
2017-05-22 04:52:59;1785.998;0.001
2017-06-01 02:51:31;1785.992;0.003
2017-06-11 00:50:03;1786.020;0.004
2017-06-20 00:00:00;1785.897;0.001
2017-06-30 20:47:07;1785.963;0.003
2017-07-10 18:45:38;1786.065;0.000
2017-07-17 19:23:49;1786.441;0.003
2017-07-20 16:44:10;1786.350;0.002
2017-07-30 14:42:41;1786.602;0.001
2017-08-09 12:41:12;1786.864;0.000
2017-08-19 10:39:44;1787.175;0.001
2017-08-29 08:38:14;1787.502;0.001
2017-09-08 06:36:46;1787.721;0.004
2017-09-18 04:35:18;1787.813;0.000
2017-09-28 02:33:50;1787.731;0.005
2017-10-06 19:23:47;1787.941;0.001
2017-10-08 00:32:22;1787.757;0.001
2017-10-17 22:30:54;1787.760;0.001
2017-10-27 20:29:26;1787.707;0.001
2017-11-06 18:27:57;1787.702;0.003
2017-11-16 16:26:29;1787.654;0.001
2017-11-26 14:24:59;1787.638;0.001
2017-11-29 19:23:45;1787.631;0.001
2017-12-06 12:23:31;1787.569;0.001
2017-12-16 10:22:02;1787.347;0.001
2017-12-26 00:00:00;1787.339;0.001
2018-01-05 06:19:05;1787.245;0.001
2018-01-15 04:17:37;1787.150;0.006
2018-01-22 19:23:50;1787.205;0.000
2018-01-25 02:16:10;1787.103;0.001
2018-02-04 00:14:41;1787.052;0.001
2018-02-13 22:13:13;1787.029;0.000
2018-02-18 19:23:50;1787.048;0.001
2018-02-23 20:11:44;1786.846;0.001
2018-03-05 18:10:16;1786.755;0.000
2018-03-15 16:08:46;1786.755;0.002
2018-03-17 19:23:47;1786.911;0.001
2018-03-25 14:07:17;1786.667;0.002
2018-04-04 12:05:48;1786.631;0.002
2018-04-13 19:23:52;1786.579;0.001
2018-04-14 10:04:20;1786.497;0.002
2018-04-24 08:02:52;1786.350;0.001
2018-05-04 06:01:25;1786.357;0.004
2018-05-10 19:23:53;1786.316;0.001
2018-05-14 03:59:57;1786.142;0.001
2018-05-24 01:58:28;1786.004;0.000
2018-06-02 23:57:00;1786.033;0.005
2018-06-06 19:23:53;1786.131;0.000
2018-06-12 21:55:31;1786.067;0.002
2018-06-22 19:54:03;1786.073;0.001
2018-07-02 17:52:35;1786.036;0.001
2018-07-03 19:23:53;1786.310;0.003
2018-07-12 15:51:06;1786.283;0.001
2018-07-22 13:49:37;1786.591;0.001
2018-07-30 19:23:50;1786.851;0.001
2018-08-01 11:48:08;1786.767;0.003
2018-08-21 07:45:10;1787.512;0.000
2018-08-26 19:23:47;1787.547;0.001
2018-08-31 05:43:42;1787.505;0.001
2018-09-10 03:42:15;1787.741;0.001
2018-09-20 01:40:46;1787.934;0.000
2018-09-22 19:23:51;1788.011;0.002
2018-10-09 21:37:50;1787.840;0.000
2018-10-19 00:00:00;1787.887;0.000
2018-11-08 15:33:25;1787.625;0.001
2018-11-18 13:31:56;1787.665;0.001
2018-11-28 11:30:27;1787.569;0.000
2018-12-08 09:28:58;1787.408;0.005
2018-12-18 07:27:29;1787.417;0.000
2018-12-28 05:26:00;1787.383;0.001
2019-01-07 03:24:33;1787.202;0.001
2019-01-08 19:23:50;1787.321;0.002
2019-01-12 07:37:21;1787.306;0.001
2019-01-17 01:23:05;1787.176;0.000
2019-01-26 23:21:37;1787.036;0.002
2019-02-05 21:20:09;1786.893;0.004
2019-02-15 19:18:41;1786.774;0.001
2019-03-03 19:23:51;1786.827;0.001
2019-03-07 07:37:24;1786.653;0.000
2019-03-17 13:14:14;1786.466;0.001
2019-03-27 11:12:45;1786.494;0.000
2019-03-30 19:23:53;1786.487;0.002
2019-04-03 07:37:27;1786.548;0.001
2019-04-06 09:11:16;1786.307;0.000
2019-04-16 07:09:46;1786.245;0.001
2019-04-26 00:00:00;1786.198;0.000
2019-04-30 07:37:27;1786.073;0.001
2019-05-06 03:06:51;1785.981;0.003
2019-05-23 19:23:58;1785.903;0.001
2019-05-27 07:37:23;1785.851;0.002
2019-06-14 19:00:59;1785.676;0.001
2019-06-24 16:59:31;1785.677;0.001
2019-07-04 14:58:02;1785.823;0.000
2019-07-14 12:56:33;1785.965;0.002
2019-07-16 19:23:57;1786.120;0.004
2019-07-20 07:37:22;1786.166;0.000
2019-07-24 10:55:04;1786.189;0.000
2019-08-12 19:23:54;1786.857;0.001
2019-08-13 06:52:06;1786.685;0.003
2019-08-16 07:37:22;1786.895;0.002
2019-08-23 04:50:38;1786.959;0.000
2019-09-02 02:49:10;1787.210;0.003
2019-09-08 19:23:53;1787.470;0.000
2019-09-12 00:00:00;1787.512;0.000
2019-09-21 22:46:13;1787.609;0.000
2019-10-01 20:44:45;1787.772;0.001
2019-10-05 19:23:56;1787.892;0.001
2019-10-09 07:37:19;1787.911;0.001
2019-10-11 18:43:16;1787.781;0.000
2019-10-21 16:41:47;1787.762;0.002
2019-11-01 19:23:55;1787.834;0.001
2019-11-05 07:37:21;1787.719;0.000
2019-11-10 12:38:49;1787.696;0.001
2019-11-20 10:37:20;1787.621;0.002
2019-11-28 19:23:51;1787.673;0.002
2019-11-30 08:35:51;1787.543;0.001
2019-12-10 06:34:22;1787.436;0.002
2019-12-20 04:32:55;1787.295;0.001
2019-12-25 19:23:52;1787.485;0.002
2019-12-30 02:31:26;1787.341;0.003
2020-01-09 00:29:59;1787.174;0.003
2020-01-18 22:28:30;1787.121;0.001
2020-01-21 19:23:54;1787.294;0.000
2020-01-25 07:37:20;1787.142;0.000
2020-01-28 20:27:02;1786.968;0.001
2020-02-17 00:00:00;1786.964;0.001
2020-02-21 07:37:21;1786.976;0.001
2020-02-27 14:22:35;1786.897;0.001
2020-03-08 12:21:06;1786.639;0.000
2020-03-15 19:23:53;1786.753;0.003
2020-03-18 10:19:37;1786.638;0.001
2020-03-19 07:37:24;1786.739;0.001
2020-03-28 08:18:10;1786.588;0.000
2020-04-07 06:16:42;1786.458;0.001
2020-04-11 19:23:59;1786.498;0.001
2020-04-15 07:37:25;1786.532;0.001
2020-04-17 04:15:14;1786.384;0.002
2020-05-07 00:12:17;1786.180;0.001
2020-05-08 19:24:01;1786.321;0.000
2020-05-12 07:37:29;1786.229;0.001
2020-05-16 22:10:49;1786.089;0.001
2020-05-26 20:09:21;1786.077;0.003
2020-06-04 19:24:01;1786.116;0.000
2020-06-05 18:07:53;1786.115;0.002
2020-06-15 16:06:24;1785.976;0.001
2020-06-25 14:04:55;1785.976;0.001
2020-07-01 19:24:00;1786.209;0.002
2020-07-25 08:00:28;1786.730;0.001
2020-07-28 19:23:59;1786.963;0.000
2020-08-01 07:37:34;1787.035;0.000
2020-08-04 05:58:59;1787.125;0.000
2020-08-14 03:57:32;1787.521;0.000
2020-08-24 00:00:00;1787.827;0.002
2020-09-02 23:54:35;1788.159;0.004
2020-09-12 21:53:07;1788.319;0.000
2020-09-20 19:23:58;1788.458;0.003
2020-09-22 19:51:38;1788.299;0.002
2020-09-24 07:37:31;1788.378;0.000
2020-10-02 17:50:10;1788.285;0.001
2020-10-12 15:48:41;1788.187;0.001
2020-10-22 13:47:12;1788.155;0.000
2020-11-01 11:45:43;1787.977;0.001
2020-11-11 09:44:15;1787.889;0.001
2020-11-13 19:23:57;1788.061;0.005
2020-11-17 07:37:35;1787.945;0.001
2020-11-21 07:42:47;1787.832;0.001
2020-12-10 19:23:53;1787.836;0.000
2020-12-11 03:39:50;1787.675;0.000
2020-12-14 07:37:34;1787.804;0.001
2020-12-21 01:38:41;1787.560;0.001
2020-12-30 23:37:12;1787.511;0.002
2021-01-06 19:23:58;1787.563;0.001
2021-01-10 07:37:34;1787.515;0.001
2021-01-19 19:34:09;1787.285;0.001
2021-01-29 17:32:44;1787.157;0.001
2021-02-02 19:24:01;1787.347;0.000
2021-02-06 07:37:30;1787.315;0.002
2021-02-08 15:31:14;1787.106;0.000
2021-02-18 13:29:46;1787.054;0.001
2021-02-28 11:28:17;1786.906;0.000
2021-03-01 19:23:59;1787.056;0.000
2021-03-05 07:37:33;1787.017;0.001
2021-03-10 09:26:48;1786.893;0.001
2021-03-20 07:25:24;1786.722;0.002
2021-03-28 19:24:00;1786.779;0.000
2021-03-30 05:23:49;1786.614;0.000
2021-04-01 07:37:33;1786.629;0.000
2021-04-09 03:22:22;1786.524;0.000
2021-04-24 19:24:05;1786.512;0.000
2021-04-28 00:00:00;1786.443;0.000
2021-05-08 21:17:58;1786.371;0.001
2021-05-18 19:16:31;1786.410;0.000
2021-05-28 17:15:05;1786.350;0.000
2021-06-07 15:13:35;1786.325;0.001
2021-06-17 00:00:00;1786.278;0.001
2021-06-21 07:37:42;1786.387;0.002
2021-07-14 19:24:06;1786.678;0.002
2021-07-17 07:07:44;1786.709;0.001
2021-07-18 07:37:43;1786.913;0.000
2021-07-27 05:06:09;1787.015;0.000
2021-08-06 03:04:44;1787.472;0.001
2021-08-16 01:03:12;1787.754;0.000
2021-08-25 23:01:51;1787.969;0.000
2021-09-04 21:00:17;1788.136;0.000
2021-09-06 19:24:01;1788.232;0.001
2021-09-10 07:37:44;1788.388;0.001
2021-09-14 18:58:52;1788.210;0.001
2021-09-24 16:57:23;1788.284;0.000
2021-10-03 19:24:04;1788.336;0.000
2021-10-07 07:37:40;1788.368;0.000
2021-10-14 12:54:31;1788.281;0.000
2021-10-24 10:52:54;1788.132;0.001
2021-10-30 19:24:03;1788.123;0.000
2021-11-03 00:00:00;1788.021;0.000
2021-11-13 06:49:57;1787.921;0.001
2021-11-23 04:48:28;1787.753;0.000
2021-11-26 19:24:03;1787.824;0.000
2021-11-30 07:37:40;1787.776;0.001
2021-12-03 02:47:00;1787.680;0.000
2021-12-13 00:45:34;1787.596;0.001
2021-12-22 22:44:05;1787.528;0.001
2021-12-23 19:24:02;1787.609;0.001
2021-12-27 07:37:41;1787.554;0.001
2022-01-01 20:42:36;1787.426;0.001
2022-01-11 18:41:06;1787.312;0.001
2022-01-19 19:24:07;1787.379;0.002
2022-01-21 16:39:41;1787.198;0.000
2022-01-23 07:37:38;1787.358;0.002
2022-01-31 14:38:08;1787.167;0.000
2022-02-10 12:36:40;1787.048;0.001
2022-02-15 19:24:06;1787.142;0.000
2022-02-20 10:35:14;1786.955;0.000
2022-03-02 08:33:43;1786.871;0.001
2022-03-12 06:32:13;1786.825;0.000
2022-03-14 19:24:03;1786.911;0.003
2022-03-18 07:37:39;1786.817;0.002
2022-03-22 04:30:49;1786.669;0.001
2022-04-01 02:29:19;1786.621;0.000
2022-04-10 19:24:06;1786.631;0.002
2022-04-11 00:28:03;1786.545;0.005
2022-04-14 07:37:41;1786.656;0.000
2022-04-20 22:26:35;1786.410;0.001
2022-04-30 20:25:06;1786.458;0.001
2022-05-07 19:24:08;1786.441;0.001
2022-05-10 18:23:38;1786.364;0.000
2022-05-11 07:37:46;1786.424;0.000
2022-05-20 16:22:09;1786.129;0.001
2022-05-30 14:20:40;1786.020;0.001
2022-06-03 19:24:07;1786.168;0.001
2022-06-07 07:37:51;1786.101;0.002
2022-06-09 12:19:11;1785.967;0.002
2022-06-19 10:17:42;1786.011;0.000
2022-06-29 08:16:14;1786.042;0.001
2022-06-30 19:24:06;1786.102;0.001
2022-07-04 07:37:52;1786.193;0.002
2022-07-09 06:14:47;1786.203;0.001
2022-07-19 04:13:19;1786.409;0.001
2022-07-27 19:24:02;1786.723;0.002
2022-07-31 07:37:53;1786.879;0.001
2022-08-08 00:10:22;1787.016;0.002
2022-08-17 22:08:53;1787.452;0.002
2022-08-23 19:23:58;1787.666;0.002
2022-08-27 00:00:00;1787.763;0.001
2022-09-06 18:05:57;1787.740;0.001
2022-09-16 16:04:28;1787.873;0.000
2022-09-19 19:24:02;1787.999;0.000
2022-09-26 14:02:59;1787.956;0.001
2022-10-06 12:01:30;1788.079;0.000
2022-10-16 00:00:00;1787.999;0.000
2022-10-20 07:37:50;1787.961;0.000
2022-10-26 07:58:34;1787.872;0.002
2022-11-05 05:57:06;1787.897;0.002
2022-11-12 19:24:00;1787.964;0.003
2022-11-15 03:55:39;1787.724;0.000
2022-11-16 07:37:53;1787.859;0.000
2022-11-25 01:54:11;1787.788;0.004
2022-12-04 23:52:42;1787.596;0.002
2022-12-09 19:23:57;1787.710;0.001
2022-12-13 07:37:54;1787.643;0.001
2022-12-14 21:51:13;1787.528;0.001
2022-12-24 19:49:45;1787.352;0.001
2023-01-03 17:48:15;1787.328;0.003
2023-01-05 19:23:59;1787.436;0.000
2023-01-09 07:37:50;1787.398;0.001
2023-01-13 15:46:45;1787.212;0.001
2023-01-23 13:45:17;1787.157;0.001
2023-02-01 19:24:02;1787.197;0.001
2023-02-02 11:43:49;1787.188;0.001
2023-02-05 07:37:53;1787.079;0.000
2023-02-12 09:42:22;1787.055;0.002
2023-02-22 07:40:54;1786.958;0.002
2023-02-28 19:23:58;1786.883;0.000
2023-03-04 00:00:00;1786.894;0.000
2023-03-24 01:36:29;1786.685;0.001
2023-03-27 19:24:04;1786.677;0.001
2023-03-31 07:37:51;1786.642;0.001
2023-04-02 23:35:01;1786.448;0.000
2023-04-12 21:33:32;1786.484;0.000
2023-04-22 19:32:04;1786.320;0.001
2023-04-23 19:24:05;1786.378;0.001
2023-04-27 07:37:55;1786.389;0.001
2023-05-02 17:30:35;1786.263;0.001
2023-05-12 15:29:06;1786.195;0.002
2023-05-20 19:24:04;1786.152;0.000
2023-05-22 13:27:36;1785.988;0.002
2023-05-24 07:37:58;1786.160;0.001
2023-06-01 11:26:08;1786.068;0.000
2023-06-11 09:24:40;1785.980;0.002
2023-06-16 19:24:00;1785.990;0.000
2023-06-21 07:23:12;1786.043;0.001
2023-07-01 05:21:44;1785.959;0.001
2023-07-11 03:20:15;1786.171;0.000
2023-07-13 19:23:59;1786.349;0.002
2023-07-17 07:38:02;1786.329;0.001
2023-07-30 23:17:18;1786.613;0.002
2023-08-09 00:00:00;1786.984;0.001
2023-08-13 07:38:03;1787.095;0.001
2023-08-19 19:14:22;1787.141;0.002
2023-08-29 17:12:54;1787.349;0.001
2023-09-05 19:23:56;1787.556;0.002
2023-09-08 15:11:26;1787.564;0.001
2023-09-09 07:38:00;1787.701;0.000
2023-09-18 13:09:58;1787.603;0.001
2023-09-28 11:08:29;1787.739;0.000
2023-10-02 19:23:57;1787.857;0.001
2023-10-06 07:38:02;1787.918;0.000
2023-10-08 09:07:01;1787.760;0.003
2023-10-18 07:05:33;1787.682;0.001
